          subj           cond           chan            win           mean
  subject_avgs        FARINCc             Pz     +100..+120    -8.6536e+00 21_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -7.4650e+00 21_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -2.5534e+00 21_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     4.5938e-02 21_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220    -2.4487e+00 21_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370    -1.0268e+00 21_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120    -9.1531e-01 21_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220    -1.1122e+00 21_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370    -2.1408e-01 21_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -1.4452e+00 22_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -7.8467e-01 22_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370    -4.0326e-01 22_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120     2.1657e-01 22_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220    -2.8883e-01 22_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370     6.3821e-01 22_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -2.0589e-01 22_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -1.0126e+00 22_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370    -3.4204e-01 22_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -1.4124e-01 22_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -1.6018e-01 22_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370     3.4832e-01 22_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120     8.7368e-01 22_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -1.7908e+00 22_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -2.1395e-01 22_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     2.8414e-01 22_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220    -1.8155e+00 22_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370    -2.8978e-02 22_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     6.6763e-01 22_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220    -2.4591e-01 22_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370    -2.5345e-01 22_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -7.7423e+00 23_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -3.6690e-01 23_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370    -7.5604e-01 23_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120    -2.3682e+00 23_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220     2.8648e-02 23_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370     9.0917e-01 23_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -6.8015e+00 23_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220     4.5600e-01 23_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370    -1.5903e+00 23_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -4.0720e+00 23_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -2.0597e-02 23_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370    -9.8602e-01 23_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -5.8236e+00 23_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -1.6301e+00 23_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -9.8143e-01 23_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     8.9174e-02 23_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220    -1.0745e+00 23_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370     1.0286e+00 23_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     1.1150e+00 23_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220    -2.1377e-01 23_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370     3.8933e-02 23_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -2.8791e+00 24_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -4.4405e+00 24_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370    -1.2976e+00 24_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120     6.0211e-01 24_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220    -1.6804e+00 24_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370    -1.1624e+00 24_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -3.8288e+00 24_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -5.0099e+00 24_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370    -3.2244e+00 24_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -2.5394e+00 24_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -1.9032e+00 24_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370    -9.0025e-01 24_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -5.5095e+00 24_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -7.3171e+00 24_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -5.1292e+00 24_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     1.6968e+00 24_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220    -4.3916e-02 24_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370    -9.2394e-02 24_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     8.4590e-01 24_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220     2.0455e-01 24_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370     1.5188e-01 24_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -4.4513e+00 25_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -3.4989e+00 25_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370     3.6374e-01 25_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120    -3.3399e+00 25_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220    -1.9307e+00 25_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370    -4.1276e-01 25_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -4.2650e+00 25_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -4.0533e+00 25_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370     1.6693e-01 25_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -4.6818e+00 25_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -2.8188e+00 25_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370     7.5726e-01 25_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -3.7464e+00 25_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -4.3131e+00 25_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -2.1309e-01 25_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     1.1844e+00 25_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220    -2.4211e-01 25_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370    -6.0410e-01 25_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     1.9132e-01 25_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220    -2.4543e-02 25_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370    -1.7882e-01 25_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -5.0826e+00 26_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -6.6279e-01 26_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370     3.1994e-01 26_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120     1.1112e+00 26_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220    -3.8038e+00 26_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370     4.7057e-01 26_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -3.2024e+00 26_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -1.8102e+00 26_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370     7.4064e-01 26_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -3.7637e+00 26_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -9.2271e-01 26_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370     2.3187e-01 26_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -1.8798e+00 26_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -2.5809e+00 26_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370     1.7500e-01 26_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     1.3337e+00 26_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220    -2.2117e+00 26_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370     2.0460e-01 26_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120    -1.1426e+00 26_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220    -1.6534e+00 26_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370    -2.4139e-01 26_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -2.7149e+00 27_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -9.2228e-01 27_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370    -1.9601e-01 27_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120     1.4764e+00 27_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220    -1.8114e+00 27_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370    -4.2063e-01 27_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -3.2646e+00 27_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -1.9626e-01 27_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370    -6.3603e-01 27_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -1.5516e+00 27_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -5.7991e-02 27_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370     1.0217e+00 27_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -2.8769e+00 27_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -1.4455e+00 27_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -3.0353e-01 27_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     1.6144e+00 27_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220    -3.7569e+00 27_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370    -7.9450e-01 27_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120    -2.2887e-02 27_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220    -1.5521e+00 27_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370    -5.6943e-01 27_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120    -1.1509e+01 28_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220    -2.1718e+00 28_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370    -4.8019e-01 28_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120     5.3430e-01 28_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220    -2.0798e+00 28_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370     2.0699e+00 28_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120    -1.0675e+01 28_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220    -1.0989e-01 28_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370    -1.2993e+00 28_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -5.3321e+00 28_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220     3.4817e-01 28_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370    -2.2795e+00 28_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -6.8642e+00 28_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -1.2464e+00 28_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -1.8158e+00 28_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     3.1675e+00 28_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220    -1.6643e+00 28_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370     1.0023e+00 28_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     1.8848e+00 28_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220     2.5946e-01 28_FARINCc.avr
  subject_avgs        FARINCc             M2     +310..+370    -2.8891e-01 28_FARINCc.avr
  subject_avgs        FARINCc             Fz     +100..+120     2.8487e-01 29_FARINCc.avr
  subject_avgs        FARINCc             Fz     +180..+220     8.2094e-01 29_FARINCc.avr
  subject_avgs        FARINCc             Fz     +310..+370    -4.0359e-01 29_FARINCc.avr
  subject_avgs        FARINCc             T7     +100..+120     6.6655e-01 29_FARINCc.avr
  subject_avgs        FARINCc             T7     +180..+220     1.1895e+00 29_FARINCc.avr
  subject_avgs        FARINCc             T7     +310..+370     5.3293e-01 29_FARINCc.avr
  subject_avgs        FARINCc             Cz     +100..+120     1.6906e-01 29_FARINCc.avr
  subject_avgs        FARINCc             Cz     +180..+220     1.2077e+00 29_FARINCc.avr
  subject_avgs        FARINCc             Cz     +310..+370    -1.9451e+00 29_FARINCc.avr
  subject_avgs        FARINCc             T8     +100..+120    -1.6213e+00 29_FARINCc.avr
  subject_avgs        FARINCc             T8     +180..+220    -1.1024e+00 29_FARINCc.avr
  subject_avgs        FARINCc             T8     +310..+370    -7.9566e-03 29_FARINCc.avr
  subject_avgs        FARINCc             Pz     +100..+120    -5.1314e-01 29_FARINCc.avr
  subject_avgs        FARINCc             Pz     +180..+220    -2.1504e+00 29_FARINCc.avr
  subject_avgs        FARINCc             Pz     +310..+370    -3.1358e+00 29_FARINCc.avr
  subject_avgs        FARINCc             M1     +100..+120     2.0365e+00 29_FARINCc.avr
  subject_avgs        FARINCc             M1     +180..+220     1.4448e+00 29_FARINCc.avr
  subject_avgs        FARINCc             M1     +310..+370    -5.1475e-01 29_FARINCc.avr
  subject_avgs        FARINCc             M2     +100..+120     1.2177e+00 29_FARINCc.avr
  subject_avgs        FARINCc             M2     +180..+220    -1.4534e-01 29_FARINCc.avr
